date,SourceCommonName,DocumentIdentifier,V2Tone,V2Themes,AllNames,V2Organizations,V2Locations
20160913050000,businessoffashion.com,https://www.businessoffashion.com/articles/fashion-tech/crowdsourcing-fashion-ideas-customer-always-right,"1.46284376828555,3.15974253949678,1.69689877121123,4.85664131070802,25.4534815681685,1.17027501462844,1567","TAX_FNCACT_EXECUTIVE,2706;TAX_FNCACT_EXECUTIVE,4343;TAX_FNCACT_LEADERS,123;TAX_FNCACT_ARTISTS,1436;TAX_ECON_PRICE,1956;TAX_ECON_PRICE,7074;TAX_FNCACT_RETAILER,1340;TAX_FNCACT_RETAILER,2741;ECON_COST_OF_LIVING,4937;WB_2736_RETURNS_TO_WORK,4937;WB_2670_JOBS,4937;WB_2744_LIVING_WAGES,4937;WB_2689_JOBS_DIAGNOSTICS,4937;EPU_CATS_REGULATION,4937;WB_1921_PRIVATE_SECTOR_DEVELOPMENT,685;WB_346_COMPETITIVE_INDUSTRIES,685;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS,685;WB_1281_MANUFACTURING,685;CRISISLEX_T11_UPDATESSYMPATHY,10091;TAX_FNCACT_CHIEF,2696;TAX_FNCACT_CHIEF,4333;TAX_FNCACT_AGENTS,6170;TAX_FNCACT_AUTHOR,1173;CRISISLEX_T04_INFRASTRUCTURE,5567;CRISISLEX_T04_INFRASTRUCTURE,5762;EPU_ECONOMY_HISTORIC,115;EPU_ECONOMY_HISTORIC,1088;EPU_ECONOMY_HISTORIC,1146;EPU_ECONOMY_HISTORIC,2495;EPU_ECONOMY_HISTORIC,2571;EPU_ECONOMY_HISTORIC,7529;EPU_ECONOMY_HISTORIC,9455;CRISISLEX_CRISISLEXREC,2144;WB_856_WAGES,4937;WB_1654_ACTIVE_LABOR_MARKET_POLICIES,4937;WB_855_LABOR_MARKETS,4937;WB_697_SOCIAL_PROTECTION_AND_LABOR,4937;UNGP_FORESTS_RIVERS_OCEANS,10065;WB_1467_EDUCATION_FOR_ALL,5579;WB_470_EDUCATION,5579;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS,5579;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET,5579;TAX_FNCACT_CHIEF_EXECUTIVE,2706;TAX_FNCACT_CHIEF_EXECUTIVE,4343;LEADER,6296;TAX_FNCACT_PRESIDENT,6296;USPEC_POLITICS_GENERAL1,6296;WB_2410_CROWDSOURCING,1079;WB_2410_CROWDSOURCING,1875;WB_2410_CROWDSOURCING,2030;WB_2410_CROWDSOURCING,2340;WB_2410_CROWDSOURCING,3371;WB_2410_CROWDSOURCING,4569;WB_2410_CROWDSOURCING,4750;WB_2410_CROWDSOURCING,5798;WB_2410_CROWDSOURCING,6325;WB_2410_CROWDSOURCING,7157;WB_2410_CROWDSOURCING,8188;WB_2410_CROWDSOURCING,8662;WB_2410_CROWDSOURCING,9583;WB_2410_CROWDSOURCING,9734;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,1079;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,1875;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,2030;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,2340;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,3371;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,4569;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,4750;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,5798;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,6325;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,7157;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,8188;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,8662;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,9583;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,9734;WB_2401_ICT_INNOVATION_METHODOLOGIES,1079;WB_2401_ICT_INNOVATION_METHODOLOGIES,1875;WB_2401_ICT_INNOVATION_METHODOLOGIES,2030;WB_2401_ICT_INNOVATION_METHODOLOGIES,2340;WB_2401_ICT_INNOVATION_METHODOLOGIES,3371;WB_2401_ICT_INNOVATION_METHODOLOGIES,4569;WB_2401_ICT_INNOVATION_METHODOLOGIES,4750;WB_2401_ICT_INNOVATION_METHODOLOGIES,5798;WB_2401_ICT_INNOVATION_METHODOLOGIES,6325;WB_2401_ICT_INNOVATION_METHODOLOGIES,7157;WB_2401_ICT_INNOVATION_METHODOLOGIES,8188;WB_2401_ICT_INNOVATION_METHODOLOGIES,8662;WB_2401_ICT_INNOVATION_METHODOLOGIES,9583;WB_2401_ICT_INNOVATION_METHODOLOGIES,9734;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1079;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1875;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2030;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2340;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,3371;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,4569;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,4750;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,5798;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,6325;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,7157;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,8188;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,8662;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,9583;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,9734;AFFECT,10105;SCIENCE,1157;SCIENCE,1187;SOC_INNOVATION,1157;SOC_INNOVATION,1187;TAX_FNCACT_BUSINESS_LEADERS,123;TAX_FNCACT_WORKERS,4883;TAX_FNCACT_WORKERS,5145;TAX_ETHNICITY_BLACK,7662;TAX_ETHNICITY_BLACK,7680;RATIFY,6941;RATIFY,7656;","United Kingdom,22;Kevin Chan,509;Thomas Wedell-Wedellsborg,1182;October Everlane,1947;San Francisco-based,2223;Chris Lindland,2834;Lindland I'm,3442;Dress Pant Yoga Pants,3839;Net Promoter Score,4421;Matt Kaness,4605;Loves List',7743;Loves List,7783;Kaness And,7847;Lindland Orin,9743;For Lindland,10328",,"1#United Kingdom#UK#UK##54#-2#UK#22;1#United Kingdom#UK#UK##54#-2#UK#39;1#America#US#US##38#-97#US#6747;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#6;4#Paris, France (General), France#FR#FR00#16282#48.8667#2.33333#-1456928#6084;1#Canada#CA#CA##60#-95#CA#2081;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#1311"
20160419184500,businessoffashion.com,http://www.businessoffashion.com/articles/bits-bytes/bits-bytes-yoox-net-a-porter-sells-stake-shopping-with-bots-internet-of-clothing,"0.680272108843537,2.38095238095238,1.70068027210884,4.08163265306122,24.1496598639456,0,254",,"Net-a-Porter Sells Stake,32;Middle East Retail Giant,60;New York Times,85;Middle East,240;Alabbar Enterprises,301;Millennials Want,325;Hugo Boss,726;Eyed Up Everlane,918;Wider Fashion Push,980;Rocket Internet,1191;Unprofitable Asian Fashion Portal,1226;Selling Off Business Units,1261","Bloomberg,347;Facebook,321;Facebook,687;Adidas,641;Alabbar Enterprises,270",1#Spanish#SP#SP##40#-4#SP#1372;1#Spanish#SP#SP##40#-4#SP#1474;1#France#FR#FR##46#2#FR#1540
20200313073000,businessoffashion.com,https://www.businessoffashion.com/articles/professional/everlane-teases-new-climate-goals-with-organic-cotton-commitment,"-0.842358604091456,1.20336943441637,2.04572803850782,3.24909747292419,24.0673886883273,0.36101083032491,759","WB_178_PEST_MANAGEMENT,2307;WB_178_PEST_MANAGEMENT,3439;WB_174_CROP_PRODUCTION,2307;WB_174_CROP_PRODUCTION,3439;WB_435_AGRICULTURE_AND_FOOD_SECURITY,2307;WB_435_AGRICULTURE_AND_FOOD_SECURITY,3439;WB_1949_CLIMATE_SMART_AGRICULTURE,2307;WB_1949_CLIMATE_SMART_AGRICULTURE,3439;WB_2914_PESTICIDES,2307;WB_2914_PESTICIDES,3439;TAX_FNCACT_DIRECTOR,2571;EPU_POLICY_POLITICAL,931;TAX_ECON_PRICE,816;TAX_ECON_PRICE,4583;EXTREMISM,705;EXTREMISM,859;GENERAL_HEALTH,4169;TAX_FNCACT_FARMERS,3414;TAX_FNCACT_MANAGING_DIRECTOR,2571;TAX_FNCACT_CHIEF,3959;TAX_FNCACT_CEO,1529;SOC_QUARANTINE,4146;TRANSPARENCY,718;TRANSPARENCY,829;WB_137_WATER,2682;WB_2936_GOLD,3584;WB_507_ENERGY_AND_EXTRACTIVES,3584;WB_895_MINING_SYSTEMS,3584;WB_1699_METAL_ORE_MINING,3584;TAX_DISEASE_CONVENTIONAL,2248;TAX_DISEASE_CONVENTIONAL,4242;TAX_MILITARY_TITLE_OFFICER,3980;TAX_FNCACT_OFFICER,3980;UNGP_FORESTS_RIVERS_OCEANS,1680;UNGP_FORESTS_RIVERS_OCEANS,2139;UNGP_FORESTS_RIVERS_OCEANS,3846;AGRICULTURE,3364;AGRICULTURE,3546;","United Kingdom,22;Global Organic Textile Standard,471;Better Cotton Initiative,3376;Kimberly Smith,4133","Better Cotton Initiative,3220","1#United Kingdom#UK#UK##54#-4#UK#22;1#United Kingdom#UK#UK##54#-4#UK#39;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#6"
20210503080000,businessoffashion.com,https://www.businessoffashion.com/articles/retail/beyond-disruption-everlanes-next-chapter,"-0.489296636085627,2.81345565749235,3.30275229357798,6.11620795107034,24.9235474006116,0.611620795107034,2936","GENERAL_HEALTH,1626;GENERAL_HEALTH,6082;TAX_FNCACT_CHIEF,1426;TAX_FNCACT_CHIEF,9068;TAX_FNCACT_CHIEF,10436;TAX_FNCACT_CHIEF,13799;TAX_FNCACT_CHIEF,15301;EDUCATION,14786;APPOINTMENT,2565;APPOINTMENT,10380;APPOINTMENT,17360;TAX_FNCACT_EXECUTIVE,1436;TAX_FNCACT_EXECUTIVE,10402;TAX_FNCACT_EXECUTIVE,13809;TAX_FNCACT_EXECUTIVE,15629;TAX_FNCACT_LEADER,124;TAX_FNCACT_LEADER,3083;TAX_FNCACT_LEADER,7986;TAX_FNCACT_CHIEF_EXECUTIVE,1436;TAX_FNCACT_CHIEF_EXECUTIVE,13809;MANMADE_DISASTER_IMPLIED,1229;UNGP_FORESTS_RIVERS_OCEANS,1229;","Michael Preysman,1520;World Health Organisation,1711;George Floyd,1984;Simeon Siegel,3305;New York,3859;New Yorker,4058;How Everlane Hacked Your,4114;New York Time T Magazine,5414;Bernie Sanders,6100;Bernie Sanders,6596;George Floyd,6719;New York Times,6943;Leah Wise,7427;I'm Quitting,7497;Jonathan Mildenhall,8521;Rebecca Robins,9554;Sophie Bambuck,10989;Shu Hung,11078;Matt Leeds,11299;Not Good Enough',13247;Sanjeev Bahl,14518;New York University,15605;Stern School,15619;Alexandra Spunt,16147;Fashion Council,17232","York University Stern School Of Business,14847;New York Times,6552;Fashion Council,16351;H M Group,8877;Adidas,11795;World Health Organisation,1639","2#New Yorker, United States#US#USNY##42.1497#-74.9384#NY#3867;2#New York, United States#US#USNY##42.1497#-74.9384#NY#3694;2#New York, United States#US#USNY##42.1497#-74.9384#NY#5120;2#New York, United States#US#USNY##42.1497#-74.9384#NY#6546;2#New York, United States#US#USNY##42.1497#-74.9384#NY#14811;1#America#US#US##39.828175#-98.5795#US#11038;1#American#US#US##39.828175#-98.5795#US#8980;1#American#US#US##39.828175#-98.5795#US#11670"
20250908090000,businessoffashion.com,https://www.businessoffashion.com/articles/direct-to-consumer/everlane-taps-laufey-for-its-first-celebrity-fronted-campaign/,"3.20733104238259,4.12371134020619,0.916380297823597,5.04009163802978,21.9931271477663,2.17640320733104,765","LEADER,648;TAX_FNCACT_PRESIDENT,648;USPEC_POLITICS_GENERAL1,648;TAX_FNCACT_EXECUTIVE,1798;EPU_CATS_MIGRATION_FEAR_FEAR,1871;TAX_FNCACT_CHIEF,1788;TAX_FNCACT_CHIEF,3578;WB_678_DIGITAL_GOVERNMENT,1487;WB_678_DIGITAL_GOVERNMENT,4126;WB_694_BROADCAST_AND_MEDIA,1487;WB_694_BROADCAST_AND_MEDIA,4126;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1487;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,4126;TAX_WORLDLANGUAGES_ICELANDIC,199;TAX_FNCACT_SINGER,206;TAX_ECON_PRICE,4421;MARITIME,688;TAX_FNCACT_VICE_PRESIDENT,648;TAX_FNCACT_DIRECTOR,1967;TAX_FNCACT_CHIEF_EXECUTIVE,1798;MEDIA_SOCIAL,1487;MEDIA_SOCIAL,4126;WB_652_ICT_APPLICATIONS,1487;WB_652_ICT_APPLICATIONS,4126;WB_662_SOCIAL_MEDIA,1487;WB_662_SOCIAL_MEDIA,4126;WB_658_ENTERPRISE_APPLICATIONS,1487;WB_658_ENTERPRISE_APPLICATIONS,4126;UNGP_FORESTS_RIVERS_OCEANS,2472;SOC_POINTSOFINTEREST_HEADQUARTERS,1312;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2305;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,3983;WB_1462_WATER_SANITATION_AND_HYGIENE,2305;WB_1462_WATER_SANITATION_AND_HYGIENE,3983;WB_635_PUBLIC_HEALTH,2305;WB_635_PUBLIC_HEALTH,3983;WB_621_HEALTH_NUTRITION_AND_POPULATION,2305;WB_621_HEALTH_NUTRITION_AND_POPULATION,3983;TAX_FNCACT_CEO,1856;TAX_MILITARY_TITLE_OFFICER,3592;TAX_FNCACT_OFFICER,3592;","Lisa Perez,653;New York,1618;Los Angeles,1634;Alfred Chang,1917;Better For You,2460;Los Angeles,2556;Emily Heyward,3814","Instagram,2832","2#New York, United States#US#USNY##42.1497#-74.9384#NY#1520"
20220915221500,businessoffashion.com,https://www.businessoffashion.com/news/retail/everlane-debt-round/,"1.5625,3.64583333333333,2.08333333333333,5.72916666666667,23.4375,0,177","TAX_FNCACT_DESIGNER,640;TAX_FNCACT_DIRECTOR,702;TAX_WORLDLANGUAGES_MADER,620;TAX_FNCACT_CHAIRMAN,484;TAX_FNCACT_ANALYST,1156;TAX_FNCACT_EXECUTIVE,475;TAX_FNCACT_FOUNDER,463;TAX_FNCACT_CREATIVE_DIRECTOR,702;MEDIA_MSM,326;ECON_DEBT,840;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,840;WB_450_DEBT,840;ECON_ENTREPRENEURSHIP,159;ECON_ENTREPRENEURSHIP,900;","Modern Retail,327;Michael Presyman,473;New York,603;Mathilde Mader,660;Sonia Rykiel,709",,"2#New York, United States#US#USNY##42.1497#-74.9384#NY#564"
20240402063000,businessoffashion.com,https://www.businessoffashion.com/articles/direct-to-consumer/why-warby-parker-everlane-collaborate-with-indepedent-designers/,"2.97833935018051,4.78339350180505,1.80505415162455,6.5884476534296,22.2924187725632,1.26353790613718,984","TAX_FNCACT_DRIVER,803;WB_678_DIGITAL_GOVERNMENT,3391;WB_678_DIGITAL_GOVERNMENT,3433;WB_678_DIGITAL_GOVERNMENT,4591;WB_678_DIGITAL_GOVERNMENT,5797;WB_678_DIGITAL_GOVERNMENT,5852;WB_678_DIGITAL_GOVERNMENT,5928;WB_694_BROADCAST_AND_MEDIA,3391;WB_694_BROADCAST_AND_MEDIA,3433;WB_694_BROADCAST_AND_MEDIA,4591;WB_694_BROADCAST_AND_MEDIA,5797;WB_694_BROADCAST_AND_MEDIA,5852;WB_694_BROADCAST_AND_MEDIA,5928;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,3391;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,3433;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,4591;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,5797;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,5852;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,5928;EPU_ECONOMY_HISTORIC,6287;MEDIA_MSM,5797;TAX_FNCACT_FOUNDER,2915;UNGP_FORESTS_RIVERS_OCEANS,2195;USPEC_POLICY1,5534;TAX_FNCACT_EXECUTIVE,934;TAX_FNCACT_DESIGNER,636;TAX_FNCACT_DESIGNER,1278;TAX_FNCACT_DESIGNER,1898;MEDIA_SOCIAL,3433;MEDIA_SOCIAL,5852;MEDIA_SOCIAL,5928;WB_652_ICT_APPLICATIONS,3433;WB_652_ICT_APPLICATIONS,5852;WB_652_ICT_APPLICATIONS,5928;WB_662_SOCIAL_MEDIA,3433;WB_662_SOCIAL_MEDIA,5852;WB_662_SOCIAL_MEDIA,5928;WB_658_ENTERPRISE_APPLICATIONS,3433;WB_658_ENTERPRISE_APPLICATIONS,5852;WB_658_ENTERPRISE_APPLICATIONS,5928;TAX_FNCACT_EXECUTIVES,4997;TAX_FNCACT_ANALYST,3721;TAX_WORLDMAMMALS_BONOBOS,1932;TAX_DISEASE_FEVER,4893;TAX_FNCACT_INCUMBENT,1620;TAX_FNCACT_DIRECTOR,6520;TAX_FNCACT_RESEARCH_ANALYST,3721;TAX_FNCACT_INCUMBENTS,1512;","Warby Parker,28;Jimmy Fallon,111;New York-based,620;Edvin Thompson,690;Neil Blumenthal,959;Marques Almeida,1347;Warby Parker,1753;Rosie Assoulin,1924;Olivia Rubin,1972;Thaddeus O'Neil,2046;Warby Parker,2414;Marques Almeida,2774;Dylan Carden,3893;Warby Parker,4376;Marques Almeida,4844;Brent Vartan,5379;Warby Parker,6032;Warby Parker,6431;Marta Marques,6797","Instagram,3458;Instagram,4763","4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#1237;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#1868"
20250716094500,businessoffashion.com,https://www.businessoffashion.com/articles/workplace-talent/fashion-ceo-turnaround-kering-nike-everlane/,"-0.259571706683972,3.89357560025957,4.15314730694354,8.04672290720312,24.5295262816353,0.648929266709929,1402","APPOINTMENT,1563;TAX_FNCACT_LEADERS,101;TAX_FNCACT_LEADERS,1769;TAX_FNCACT_LEADERS,2725;TAX_FNCACT_LEADERS,4431;TAX_FNCACT_LEADERS,7079;TAX_FNCACT_LEADERS,8380;TAX_FNCACT_LEADERS,8680;TAX_FNCACT_EXECUTIVE,32;TAX_FNCACT_EXECUTIVE,722;TAX_FNCACT_EXECUTIVE,1601;TAX_FNCACT_EXECUTIVE,2358;TAX_FNCACT_EXECUTIVE,2684;TAX_FNCACT_CHIEF,22;TAX_FNCACT_CHIEF,774;TAX_FNCACT_CHIEF,2348;TAX_FNCACT_CHIEF,4384;TAX_FNCACT_CHIEF,8602;TAX_FNCACT_CHIEF_EXECUTIVE,32;TAX_FNCACT_CHIEF_EXECUTIVE,2358;TAX_FNCACT_LEADER,396;TAX_FNCACT_LEADER,1126;TAX_FNCACT_LEADER,1844;TAX_FNCACT_LEADER,2147;TAX_FNCACT_LEADER,2844;TAX_FNCACT_LEADER,3003;TAX_FNCACT_LEADER,3041;TAX_FNCACT_LEADER,4747;TAX_FNCACT_LEADER,5625;TAX_FNCACT_LEADER,6800;TAX_FNCACT_LEADER,9174;","Milani Cosmetics,17;Southern California-based,208;Jordan Chiles,910;Luca De Meo,1668;Hillary Super,2496;Savage X Fenty,2543;Kyle Rudy,2770;Kirk Palmer Associates,2816;Calvin McDonald,4375;Chip Wilson,4471;Laurent Potdevin,4559;Monica Okusa,5122;Egon Zehnder,5156;Marvin Ellison,7211;Ron Johnson,9098","Mcdonald,4141;Mcdonald,6725;Burberry,3308;Gucci,1513;Kirk Palmer Associates,2669;Victoria Secret,1706;Victoria Secret,2332",1#Jordan#JO#JO##31#36#JO#847
20210205004500,businessoffashion.com,https://www.businessoffashion.com/articles/workplace-talent/power-moves-jeff-bezos-steps-back-at-amazon-everlane-adds-expertise,"2.27272727272727,2.27272727272727,0,2.27272727272727,20.1704545454545,0,326","TAX_FNCACT_DIRECTOR,1967;APPOINTMENT,367;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER,1037;TAX_FNCACT_EXECUTIVE,52;TAX_FNCACT_EXECUTIVE,228;TAX_FNCACT_EXECUTIVE,482;TAX_FNCACT_EXECUTIVE,727;TAX_FNCACT_EXECUTIVE,1217;WB_694_BROADCAST_AND_MEDIA,1614;TAX_FNCACT_VICE_PRESIDENT,609;TAX_FNCACT_VICE_PRESIDENT,1334;TAX_FNCACT_VICE_PRESIDENT,1401;TAX_WORLDLANGUAGES_RUSSIA,1884;TAX_WORLDLANGUAGES_RUSSIA,1926;TAX_FNCACT_EDITOR,1454;TAX_FNCACT_EDITOR,1531;TAX_FNCACT_EDITOR,1859;TAX_FNCACT_EDITOR,1988;RETIREMENTS,1074;WB_137_WATER,842;TAX_FNCACT_CHIEF,540;TAX_FNCACT_CHIEF,717;TAX_FNCACT_CHIEF,1019;TAX_FNCACT_CHIEF,1207;TAX_FNCACT_CHIEF,1868;TAX_FNCACT_CHIEF,1997;WB_678_DIGITAL_GOVERNMENT,136;WB_674_SHARED_INFRASTRUCTURE,136;WB_667_ICT_INFRASTRUCTURE,136;WB_676_CLOUD_COMPUTING,136;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,136;TAX_FNCACT_CHAIRMAN,237;ECON_ENTREPRENEURSHIP,435;EPU_ECONOMY_HISTORIC,935;TAX_FNCACT_CEO,37;TAX_FNCACT_CEO,808;TAX_FNCACT_CEO,919;TAX_FNCACT_CEO,1003;TAX_FNCACT_CEO,1164;WB_1927_STRATEGIC_POLICY_PLANNING,1423;WB_841_JUSTICE_SYSTEM_ADMINISTRATION,1423;WB_696_PUBLIC_SECTOR_MANAGEMENT,1423;WB_840_JUSTICE,1423;TAX_FNCACT_CHIEF_EXECUTIVE,727;TAX_FNCACT_CHIEF_EXECUTIVE,1217;MEDIA_MSM,1868;MEDIA_MSM,1997;TAX_FNCACT_TREASURER,1308;LEADER,609;LEADER,1334;LEADER,1401;TAX_FNCACT_PRESIDENT,609;TAX_FNCACT_PRESIDENT,1334;TAX_FNCACT_PRESIDENT,1401;USPEC_POLITICS_GENERAL1,609;USPEC_POLITICS_GENERAL1,1334;USPEC_POLITICS_GENERAL1,1401;TAX_FNCACT_CMO,377;TAX_FNCACT_SENIOR_VICE_PRESIDENT,1334;TAX_FNCACT_CFO,1122;TAX_FNCACT_CFO,1277;TAX_FNCACT_CFO,1296;TAX_MILITARY_TITLE_OFFICER,558;TAX_MILITARY_TITLE_OFFICER,1037;TAX_FNCACT_OFFICER,558;TAX_FNCACT_OFFICER,1037;MEDIA_SOCIAL,1614;WB_652_ICT_APPLICATIONS,1614;WB_662_SOCIAL_MEDIA,1614;WB_658_ENTERPRISE_APPLICATIONS,1614;","Jeff Bezos,11;Andy Jassy,89;Amazon Web Services,171;Natalie Massenet,358;Former Nike,491;Sophie Bambuck,516;Emanuel Chirico,761;Martin Waters,858;Stuart Burgdoerfer,1084;Angelica Cheung,1513;Sequoia Capital,1535;Vogue China,1558;Vogue China,1865;Tatler Russia,1984;Masha Fedorova,2099","Amazon Web Services,163;Victoria Secret,827",1#Russia#RS#RS##60#100#RS#1884;1#Russia#RS#RS##60#100#RS#1926;1#China#CH#CH##35#105#CH#1498;1#China#CH#CH##35#105#CH#1515;1#China#CH#CH##35#105#CH#1806
20180713151500,businessoffashion.com,https://www.businessoffashion.com/articles/podcasts/the-bof-podcast-inside-stitch-fix-everlane-and-beautycons-california-based-businesses,"2.67260579064588,3.78619153674833,1.11358574610245,4.89977728285078,22.9398663697105,1.33630289532294,401","TAX_FNCACT_SPEAKER,2608;TAX_FNCACT_CORRESPONDENT,610;TAX_FNCACT_CHIEF,587;EPU_ECONOMY_HISTORIC,313;EPU_ECONOMY_HISTORIC,2559;ECON_ENTREPRENEURSHIP,77;ECON_ENTREPRENEURSHIP,384;ECON_ENTREPRENEURSHIP,1455;TAX_FNCACT_FOUNDERS,61;TAX_FNCACT_FOUNDERS,443;WB_135_TRANSPORT,2062;","Stitch Fix,151;Katrina Lake,165;Michael Preysman,197;Moj Mahdara,224;United States,318;West Coast,392;Stitch Fix,541;Katrina Lake,555;Michael Preysman,587;Moj Mahdara,614;New York,664;Lauren Sherman,698;New York,955;East Coast,1032;West Coast,1203;East Coast,1339;Stitch Fix,2271;BoF Podcast,2582;BoF Professional,2636","United States,278;United States,1090;United States,1124","3#The West Coast, New York, United States#US#USNY#NY061#40.7389#-74.0089#2082955#1109;2#New York, United States#US#USNY##42.1497#-74.9384#NY#596;2#New York, United States#US#USNY##42.1497#-74.9384#NY#867;3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#1075;1#United States#US#US##39.828175#-98.5795#US#278;1#United States#US#US##39.828175#-98.5795#US#1090;1#United States#US#US##39.828175#-98.5795#US#1124"
20241002203000,businessoffashion.com,https://www.businessoffashion.com/news/direct-to-consumer/everlane-hires-former-fear-of-god-executive-as-its-new-ceo/,"-0.442477876106195,2.21238938053097,2.65486725663717,4.86725663716814,22.1238938053097,0,202","TAX_FNCACT_FOUNDER,1210;TAX_FNCACT_CHAIRMAN,1318;UNGP_FORESTS_RIVERS_OCEANS,1328;TAX_WORLDLANGUAGES_MADER,942;TAX_ETHNICITY_CHOPS,901;TAX_FNCACT_CEO,22;EPU_CATS_MIGRATION_FEAR_FEAR,115;EPU_CATS_MIGRATION_FEAR_FEAR,1094;TAX_FNCACT_CHIEF,142;TAX_FNCACT_CHIEF,1255;TAX_FNCACT_EXECUTIVE,152;TAX_FNCACT_EXECUTIVE,244;TAX_FNCACT_EXECUTIVE,1265;TAX_FNCACT_EXECUTIVE,1309;TAX_FNCACT_DESIGNER,966;TAX_FNCACT_CHIEF_EXECUTIVE,152;TAX_FNCACT_CHIEF_EXECUTIVE,1265;","Alfred Chang,74;Andrea O'Donnell,231;Decker Brands,259;Mathilde Mader,1030;Michael Preysman,1317",,
